no_of_dependents,education,self_employed,annual_income_in_lakhs,loan_amount_in_lakhs,loan_term_in_months,cibil_score,debt_to_income_ratio,Asset_Score_in_lakhs,loan_status
0.2956212495695911,1.004460639582551,0.9927645216005845,1.4041904667358835,1.8099977645713237,-0.15773708354950988,-1.7290158467519399,0.8652519033591787,2.222652367368368,0
-0.29410170109049505,1.004460639582551,-1.0072882121006403,1.6892418993660214,1.1243317901575527,0.19261651149360004,0.8645079233759699,-0.6771186042371793,1.417700758573685,1
-0.29410170109049505,-0.9955591693623701,-1.0072882121006403,0.22835330713656424,-0.3465323162461816,-0.8584442736357297,0.8645079233759699,-1.4771669318617233,0.2282181264694398,1
-0.8838246517505812,1.004460639582551,0.9927645216005845,-1.517586717723031,-1.4966816926821844,-0.15773708354950988,0.8645079233759699,-1.6539532590482062,-1.4585912957818388,1
1.4750671508897635,1.004460639582551,0.9927645216005845,1.19040189226328,0.7593805457115134,-1.5591514637219497,-1.7290158467519399,-0.6142812872610315,0.023134914037673437,0
0.2956212495695911,-0.9955591693623701,-1.0072882121006403,-0.056698125493573774,-0.35759144486575856,-0.5080906785926198,-0.8645079233759699,-0.9341803555032394,0.16156608242911574,0
-0.29410170109049505,-0.9955591693623701,0.9927645216005845,-1.1969038560141259,-1.2976173775297992,-0.5080906785926198,-0.8645079233759699,-1.6539532590482062,-1.0330436299859234,0
0.2956212495695911,1.004460639582551,-1.0072882121006403,-1.232535285092893,-0.9879617761816447,1.24367729662293,-0.8645079233759699,1.495053193961025,-1.11507691495863,0
1.4750671508897635,-0.9955591693623701,0.9927645216005845,1.047876175948211,1.3344552339295148,-0.8584442736357297,0.8645079233759699,0.6973048925320195,-0.10504209373218056,1
1.4750671508897635,-0.9955591693623701,-1.0072882121006403,-0.519906703517548,-0.8220748468879904,0.8933237015798199,-1.7290158467519399,-1.4206935217882632,-0.5818605626360374,0
0.2956212495695911,1.004460639582551,0.9927645216005845,-1.2681667141716604,-1.1096121909969912,-0.8584442736357297,0.8645079233759699,0.6973048925320195,-1.3201601273903965,1
-0.8838246517505812,-0.9955591693623701,-1.0072882121006403,0.9766133177906765,0.32807452954801236,-1.5591514637219497,0.0,-1.1156615576791065,0.9203739684266514,0
-0.29410170109049505,1.004460639582551,-1.0072882121006403,1.4398218958146507,1.080095275679245,0.8933237015798199,-1.7290158467519399,-0.4174203221889036,1.9509171108962775,0
0.2956212495695911,-0.9955591693623701,-1.0072882121006403,-1.3037981432504275,-1.2976173775297992,-0.8584442736357297,0.8645079233759699,-0.9341803555032394,-1.340668448633573,1
-0.29410170109049505,-0.9955591693623701,0.9927645216005845,-1.517586717723031,-1.4192677923451458,0.19261651149360004,0.8645079233759699,-0.184416914310565,-1.3560496895659555,1
1.4750671508897635,-0.9955591693623701,-1.0072882121006403,0.5134047397667022,-0.1917045155721043,1.24367729662293,0.0,-1.5506012523853394,0.38715761610405874,0
0.8853442002296773,-0.9955591693623701,-1.0072882121006403,1.047876175948211,1.4008100056469766,0.8933237015798199,0.8645079233759699,0.8232651506523891,0.9767718518453872,1
0.2956212495695911,1.004460639582551,0.9927645216005845,-0.3061181290449445,-0.05899497213718089,-0.8584442736357297,-0.8645079233759699,0.8252645198289029,-0.4947001973525367,0
-0.8838246517505812,-0.9955591693623701,0.9927645216005845,-0.056698125493573774,0.43866581574378183,0.54297010653671,-0.8645079233759699,1.5336124566509342,0.3153784917529405,0
0.2956212495695911,1.004460639582551,-1.0072882121006403,0.15709044897902974,0.5934936164178591,0.19261651149360004,-0.8645079233759699,1.246949655239085,0.18207440367229238,0
-0.8838246517505812,1.004460639582551,0.9927645216005845,1.5823476121297197,0.43866581574378183,0.8933237015798199,-0.8645079233759699,-1.6362746263295578,1.4074465979520965,0
0.8853442002296773,-0.9955591693623701,-1.0072882121006403,0.7984561723968402,1.1353909187771296,0.8933237015798199,0.8645079233759699,0.8307422436001737,0.038516154970055914,1
-0.29410170109049505,-0.9955591693623701,-1.0072882121006403,1.2972961794995816,1.057977018440091,-0.15773708354950988,0.8645079233759699,-0.24474270842951584,0.556351266360266,1
1.4750671508897635,1.004460639582551,-1.0072882121006403,-0.4486438453600135,-0.8331339755075674,-1.2087978686788396,-0.8645079233759699,-1.6539532590482062,-0.5664793217036549,0
-0.8838246517505812,1.004460639582551,0.9927645216005845,1.19040189226328,0.8699718319072829,0.19261651149360004,-0.8645079233759699,-0.41434436960965165,1.935535869963895,0
-0.29410170109049505,-0.9955591693623701,0.9927645216005845,0.014564732663960727,0.5050205874612436,1.5940308916660397,0.8645079233759699,1.4744714524380889,0.3563951342392938,0
1.4750671508897635,1.004460639582551,-1.0072882121006403,0.5846675979242367,1.0358587612009371,0.19261651149360004,-1.7290158467519399,1.1284524427151743,-0.16656705746171047,0
-0.29410170109049505,1.004460639582551,-1.0072882121006403,-0.2704866999661773,-0.5013601169202588,1.24367729662293,0.8645079233759699,-0.872804371480025,-0.7408000522706564,1
1.4750671508897635,-0.9955591693623701,0.9927645216005845,1.5110847539721852,1.699406478375554,1.24367729662293,-1.7290158467519399,0.4950461268046888,2.0688399580445433,0
-0.8838246517505812,-0.9955591693623701,-1.0072882121006403,0.8340876014756075,0.3612519154067432,1.5940308916660397,0.8645079233759699,-0.8369137469160816,0.8537219243863273,1
0.8853442002296773,1.004460639582551,0.9927645216005845,0.15709044897902974,0.3391336581675893,0.8933237015798199,0.0,0.544625791780057,-0.22296494088044622,0
-0.29410170109049505,1.004460639582551,-1.0072882121006403,1.2260333213420473,0.41654755850462793,1.24367729662293,0.8645079233759699,-1.2785422936698507,2.2995585720302802,1
0.2956212495695911,1.004460639582551,0.9927645216005845,1.617979041208487,1.699406478375554,1.24367729662293,-0.8645079233759699,0.3229230142298114,0.5050804632523245,0
1.4750671508897635,1.004460639582551,0.9927645216005845,1.332927608578349,1.5224604204623229,-0.8584442736357297,0.8645079233759699,0.5026390390732673,1.6689276938025988,1
0.2956212495695911,1.004460639582551,0.9927645216005845,-0.6268009907538498,-0.8441931041271443,1.5940308916660397,0.8645079233759699,-1.1959159567923177,-0.6126230445008024,0
0.8853442002296773,-0.9955591693623701,0.9927645216005845,-0.4130124162812463,-0.3133549303874507,1.24367729662293,0.0,0.28389686588055124,-0.11016917404297472,0
-0.8838246517505812,-0.9955591693623701,-1.0072882121006403,-0.34174955812371177,-0.5345375027789897,0.19261651149360004,0.8645079233759699,-0.7937368621286114,0.038516154970055914,1
0.2956212495695911,1.004460639582551,-1.0072882121006403,1.1547704631845128,1.5445786777014767,-0.15773708354950988,0.0,0.8753691931680438,1.099821779304447,0
-1.4735476024106673,1.004460639582551,0.9927645216005845,-0.8405895652264532,-0.5566557600181437,1.5940308916660397,-0.8645079233759699,1.2695687812764136,-1.1971101999313365,1
0.8853442002296773,-0.9955591693623701,-1.0072882121006403,0.19272187805779697,-0.3022958017678738,-1.2087978686788396,0.0,-1.2940668072757224,-0.3408877880287119,0
-1.4735476024106673,-0.9955591693623701,-1.0072882121006403,-1.1256409978565913,-1.120671319616568,0.19261651149360004,0.8645079233759699,-0.593235295929307,-0.9458832647024228,1
0.8853442002296773,1.004460639582551,0.9927645216005845,-1.6244810049593328,-1.5077408213017613,1.5940308916660397,0.8645079233759699,0.025516849223383743,-1.5252433398221628,1
1.4750671508897635,-0.9955591693623701,0.9927645216005845,0.08582759082149523,0.3833701726458971,-1.2087978686788396,0.8645079233759699,0.8810959609843826,-0.20758369994806375,0
1.4750671508897635,1.004460639582551,-1.0072882121006403,0.6915618851605385,0.35019278678716625,-1.2087978686788396,0.8645079233759699,-0.6222787639670866,1.3664299554657433,1
0.2956212495695911,1.004460639582551,0.9927645216005845,0.2639847362153315,0.17324672887393505,0.8933237015798199,0.0,-0.17717781901629076,-0.05377129062423896,0
-0.29410170109049505,1.004460639582551,-1.0072882121006403,-0.8762209943052205,-0.7446609465509518,-0.8584442736357297,0.8645079233759699,0.41308687420913537,-0.7510542128922447,1
-0.29410170109049505,1.004460639582551,-1.0072882121006403,-1.1256409978565913,-0.9547843903229138,1.24367729662293,-0.8645079233759699,0.7326621579693163,-1.207364360552925,0
0.8853442002296773,-0.9955591693623701,-1.0072882121006403,0.22835330713656424,-0.036876714898027,0.8933237015798199,-0.8645079233759699,-0.6521640716581348,0.44868257983358867,0
-1.4735476024106673,-0.9955591693623701,-1.0072882121006403,1.4041904667358835,2.0311803369628625,-0.5080906785926198,-1.7290158467519399,1.2384674829750877,1.7663422197076877,0
-0.29410170109049505,1.004460639582551,-1.0072882121006403,1.2260333213420473,1.5777560635602077,0.19261651149360004,0.8645079233759699,0.7960972518421134,1.2741425098714483,0
-1.4735476024106673,1.004460639582551,-1.0072882121006403,-1.5532181468017983,-1.5187999499213383,0.54297010653671,-0.8645079233759699,-1.6539532590482062,-1.3663038501875437,0
0.8853442002296773,-0.9955591693623701,-1.0072882121006403,-0.5555381325963152,-0.689365303453067,-1.2087978686788396,0.8645079233759699,-0.7422409145579147,-0.7561812932030388,1
-1.4735476024106673,1.004460639582551,-1.0072882121006403,1.332927608578349,1.7768203787125927,-1.2087978686788396,-1.7290158467519399,0.94159145373516,0.653765792265355,0
-0.29410170109049505,1.004460639582551,0.9927645216005845,1.7248733284447888,0.6709075167548978,0.8933237015798199,0.8645079233759699,-1.4164524356562642,1.935535869963895,1
0.2956212495695911,-0.9955591693623701,-1.0072882121006403,-0.519906703517548,-0.7225426893117979,1.5940308916660397,-0.8645079233759699,-1.0008259947203657,-0.47419187610936003,0
0.2956212495695911,1.004460639582551,0.9927645216005845,-0.7336952779901516,-0.7667792037901057,0.8933237015798199,0.0,-0.4223418463157068,-0.36139610927188853,0
-0.29410170109049505,-0.9955591693623701,-1.0072882121006403,0.620299027003004,0.6709075167548978,0.8933237015798199,0.8645079233759699,0.22310156784357085,0.8280865228323565,1
1.4750671508897635,1.004460639582551,0.9927645216005845,-1.4106924304867292,-1.2533808630514915,1.24367729662293,0.8645079233759699,0.7889123529831974,-1.2637622439716607,1
-0.8838246517505812,1.004460639582551,0.9927645216005845,1.2972961794995816,1.4561056487448611,-0.5080906785926198,0.8645079233759699,0.45021043982079717,2.02782331555819,1
0.8853442002296773,-0.9955591693623701,0.9927645216005845,-1.090009568777824,-0.7888974610292596,-0.8584442736357297,-1.7290158467519399,1.7049869574949736,-0.9253749434592461,0
-0.29410170109049505,1.004460639582551,-1.0072882121006403,1.6892418993660214,2.4846046103655177,-0.15773708354950988,-0.8645079233759699,1.4307877561445097,1.1562196627231827,0
0.8853442002296773,-0.9955591693623701,-1.0072882121006403,0.22835330713656424,0.6598483881353209,1.24367729662293,0.8645079233759699,1.2040923637999381,-0.47419187610936003,1
0.8853442002296773,-0.9955591693623701,-1.0072882121006403,1.332927608578349,0.6156118736570131,1.24367729662293,0.8645079233759699,-1.062321743634351,1.2792695901822426,1
0.8853442002296773,-0.9955591693623701,-1.0072882121006403,-0.4486438453600135,-0.689365303453067,-1.2087978686788396,-1.7290158467519399,-1.079397695692136,-0.11016917404297472,0
-0.8838246517505812,-0.9955591693623701,-1.0072882121006403,-1.1969038560141259,-0.9658435189424908,-0.15773708354950988,0.8645079233759699,1.3098175202545994,-1.1714747983773657,1
-0.29410170109049505,-0.9955591693623701,-1.0072882121006403,-1.4463238595654966,-1.4524451782038765,-0.15773708354950988,0.8645079233759699,-1.6539532590482062,-1.3560496895659555,1
1.4750671508897635,-0.9955591693623701,-1.0072882121006403,-1.6957438631168673,-1.551977335780069,-1.5591514637219497,0.8645079233759699,1.1451635880711102,-1.5816412232408985,0
-0.29410170109049505,-0.9955591693623701,0.9927645216005845,0.5490361688454695,-0.014758457658873096,1.24367729662293,0.8645079233759699,-1.1959159567923177,-0.06915253155662143,1
-0.29410170109049505,1.004460639582551,-1.0072882121006403,1.2972961794995816,1.091154404298822,1.5940308916660397,-1.7290158467519399,-0.18682994607532333,1.0844405383720646,0
0.8853442002296773,-0.9955591693623701,-1.0072882121006403,1.5467161830509526,1.5777560635602077,0.19261651149360004,0.8645079233759699,0.23991728857720368,2.66870835440746,0
-1.4735476024106673,-0.9955591693623701,-1.0072882121006403,-0.23485527088741,-0.479241859681105,0.54297010653671,0.8645079233759699,-0.8905577552883925,-0.35114194865030024,1
0.8853442002296773,1.004460639582551,-1.0072882121006403,-1.6601124340381,-1.574095593019223,0.19261651149360004,0.8645079233759699,-1.2340857319803087,-1.5611329019977218,1
-0.29410170109049505,1.004460639582551,0.9927645216005845,-1.6957438631168673,-1.551977335780069,-1.5591514637219497,0.0,1.1451635880711102,-1.6072766247948693,0
-0.29410170109049505,1.004460639582551,0.9927645216005845,-0.2704866999661773,-0.24700015866998903,1.5940308916660397,-0.8645079233759699,0.025516849223383743,-0.19220245901568128,0
0.8853442002296773,-0.9955591693623701,-1.0072882121006403,-1.232535285092893,-1.175966962714453,0.19261651149360004,-0.8645079233759699,-0.2893837960775394,-1.2381268424176899,0
1.4750671508897635,1.004460639582551,0.9927645216005845,0.40651045253040047,0.9363266036247446,-0.15773708354950988,0.8645079233759699,1.379928226861763,1.4740986419924207,1
0.2956212495695911,1.004460639582551,0.9927645216005845,-0.3061181290449445,-0.6008922744964514,0.8933237015798199,-1.7290158467519399,-1.1341172731546192,-0.1358045755969455,0
0.8853442002296773,1.004460639582551,0.9927645216005845,1.4041904667358835,0.32807452954801236,0.19261651149360004,0.0,-1.635292480067411,0.8691031653187098,0
-1.4735476024106673,-0.9955591693623701,-1.0072882121006403,-0.8405895652264532,-0.5013601169202588,-0.8584442736357297,0.8645079233759699,1.580581764289671,-0.8638499797297162,0
-0.8838246517505812,-0.9955591693623701,0.9927645216005845,1.6536104702872543,2.2965994238327094,-1.5591514637219497,0.0,1.2028773374962511,1.3305403932901843,0
-0.29410170109049505,-0.9955591693623701,-1.0072882121006403,-0.6268009907538498,-0.921607004464183,0.54297010653671,0.8645079233759699,-1.5521671918802311,-0.694656329473509,1
-1.4735476024106673,1.004460639582551,-1.0072882121006403,-1.6957438631168673,-1.551977335780069,-0.5080906785926198,0.0,1.1451635880711102,-1.5662599823085162,0
0.2956212495695911,-0.9955591693623701,0.9927645216005845,0.8340876014756075,0.3391336581675893,0.54297010653671,0.8645079233759699,-0.8823048309234213,-0.0486442103134448,1
1.4750671508897635,1.004460639582551,-1.0072882121006403,0.7271933142393058,0.5050205874612436,-0.5080906785926198,0.8645079233759699,-0.3529552878519044,0.7921969606567973,1
1.4750671508897635,1.004460639582551,0.9927645216005845,0.7984561723968402,0.7704396743310903,1.24367729662293,-1.7290158467519399,0.07152972890205762,1.3664299554657433,0
-0.8838246517505812,1.004460639582551,-1.0072882121006403,1.19040189226328,0.9142083463855907,0.54297010653671,0.8645079233759699,-0.33436960254910003,1.5458777663435388,1
-1.4735476024106673,1.004460639582551,0.9927645216005845,-0.6268009907538498,-0.479241859681105,0.19261651149360004,0.0,0.4835541514792722,-0.7664354538246272,0
0.8853442002296773,1.004460639582551,0.9927645216005845,0.2639847362153315,0.8920900891464368,1.24367729662293,0.8645079233759699,1.7049869574949736,0.9152468881158572,1
-1.4735476024106673,1.004460639582551,-1.0072882121006403,-1.5888495758805656,-1.4966816926821844,-0.8584442736357297,-0.8645079233759699,-0.5343065202004799,-1.4483371351602503,0
-1.4735476024106673,1.004460639582551,-1.0072882121006403,0.762824743318073,0.0737145712977425,0.19261651149360004,0.8645079233759699,-1.3273896268842855,0.8947385668726806,1
-0.8838246517505812,1.004460639582551,0.9927645216005845,1.4398218958146507,1.964825565245401,-1.5591514637219497,0.0,1.0590369158520545,0.059024476213232556,0
1.4750671508897635,-0.9955591693623701,-1.0072882121006403,-1.4819552886442637,-1.4192677923451458,0.8933237015798199,0.8645079233759699,-0.7209143100084343,-1.4739725367142211,1
-0.29410170109049505,-0.9955591693623701,-1.0072882121006403,-1.517586717723031,-1.319735634768953,-0.5080906785926198,0.8645079233759699,1.7049869574949736,-1.4534642154710447,1
-0.8838246517505812,1.004460639582551,-1.0072882121006403,1.2260333213420473,1.964825565245401,-0.15773708354950988,0.8645079233759699,1.487643767012768,0.2435993674018223,0
-1.4735476024106673,1.004460639582551,0.9927645216005845,1.4041904667358835,0.39442930126547404,1.24367729662293,-1.7290158467519399,-1.5233278061826379,1.3561757948441548,0
0.2956212495695911,-0.9955591693623701,-1.0072882121006403,0.6915618851605385,0.48290233022208967,0.54297010653671,0.0,-0.33436960254910003,0.940882289669828,0
0.2956212495695911,-0.9955591693623701,-1.0072882121006403,-1.7313752921956345,-1.6072729788779538,0.8933237015798199,-1.7290158467519399,0.025516849223383743,-1.6124037051056634,0
0.8853442002296773,1.004460639582551,0.9927645216005845,-1.6601124340381,-1.5851547216388,-0.15773708354950988,-1.7290158467519399,-1.6539532590482062,-1.5457516610653395,0
0.2956212495695911,1.004460639582551,-1.0072882121006403,0.014564732663960727,0.3391336581675893,-0.15773708354950988,0.8645079233759699,0.9805096558876215,-0.1358045755969455,1
-0.29410170109049505,1.004460639582551,0.9927645216005845,-1.5532181468017983,-1.3860904064864148,0.19261651149360004,0.8645079233759699,1.2251383551316626,-1.340668448633573,1
0.2956212495695911,-0.9955591693623701,-1.0072882121006403,-1.6601124340381,-1.540918207160492,0.19261651149360004,-1.7290158467519399,0.025516849223383743,-1.5611329019977218,0
-1.4735476024106673,1.004460639582551,0.9927645216005845,1.5823476121297197,0.62667100227659,0.54297010653671,0.8645079233759699,-1.3357378701125362,2.1406190823956615,0
1.4750671508897635,-0.9955591693623701,-1.0072882121006403,1.332927608578349,0.8257353174289751,-0.15773708354950988,0.8645079233759699,-0.699708879348439,0.361522214550088,1
0.2956212495695911,1.004460639582551,0.9927645216005845,-1.1612724269353585,-1.2754991202906454,1.24367729662293,0.8645079233759699,-1.6539532590482062,-1.2022372802421306,1
0.8853442002296773,1.004460639582551,0.9927645216005845,0.620299027003004,-0.13640887247421954,-0.5080906785926198,0.8645079233759699,-1.5798589895656363,1.2074904658311243,1
0.2956212495695911,1.004460639582551,-1.0072882121006403,-1.2681667141716604,-1.0653756765186833,0.8933237015798199,0.0,1.1451635880711102,-1.2278726817961014,0
0.2956212495695911,-0.9955591693623701,-1.0072882121006403,-1.232535285092893,-1.0653756765186833,0.19261651149360004,0.8645079233759699,0.7602850215922043,-1.274016404593249,1
-0.29410170109049505,1.004460639582551,-1.0072882121006403,-0.1635924127298755,0.17324672887393505,-1.5591514637219497,0.0,1.0843132218293863,-0.3306336274071236,0
1.4750671508897635,1.004460639582551,0.9927645216005845,-1.0187467106202894,-0.9326661330837599,-0.8584442736357297,0.8645079233759699,0.10185639959936503,-0.8792312206620987,1
0.2956212495695911,1.004460639582551,0.9927645216005845,-0.7693267070689188,-0.7336018179313748,0.19261651149360004,0.8645079233759699,-0.090308675485002,-0.9817728268779818,0
-1.4735476024106673,-0.9955591693623701,-1.0072882121006403,-1.7313752921956345,-1.596213850258377,-0.5080906785926198,0.8645079233759699,0.8652519033591787,-1.5918953838624867,1
-0.29410170109049505,1.004460639582551,0.9927645216005845,-0.9118524233839878,-0.6340696603551823,-0.15773708354950988,0.0,1.3019141315097917,-0.46393771548777174,0
0.8853442002296773,1.004460639582551,-1.0072882121006403,-0.519906703517548,-0.8441931041271443,-0.8584442736357297,-1.7290158467519399,-1.51399741669224,-0.7561812932030388,0
-1.4735476024106673,-0.9955591693623701,0.9927645216005845,0.15709044897902974,0.17324672887393505,1.24367729662293,-1.7290158467519399,0.08658848952416848,-0.36139610927188853,0
0.8853442002296773,1.004460639582551,-1.0072882121006403,0.5490361688454695,0.2506606292109737,1.5940308916660397,0.8645079233759699,-0.5851995537844673,0.6742741135085317,1
-0.29410170109049505,-0.9955591693623701,0.9927645216005845,1.2616647504208145,1.8763525362887854,-0.8584442736357297,-1.7290158467519399,1.2558263471432694,1.4279549191952732,0
1.4750671508897635,1.004460639582551,-1.0072882121006403,-1.5888495758805656,-1.5077408213017613,0.54297010653671,0.8645079233759699,-0.8142182049124113,-1.4842266973358096,1
0.2956212495695911,-0.9955591693623701,0.9927645216005845,-1.3037981432504275,-1.319735634768953,1.5940308916660397,0.0,-1.174104656684895,-1.1560935574449833,0
0.2956212495695911,-0.9955591693623701,-1.0072882121006403,-0.37738098720247903,-0.44606447382237413,0.19261651149360004,0.8645079233759699,-0.35236392513772413,-0.4024127517582418,0
-1.4735476024106673,1.004460639582551,0.9927645216005845,-0.056698125493573774,-0.35759144486575856,0.8933237015798199,0.0,-0.9341803555032394,0.2692347689557931,0
1.4750671508897635,-0.9955591693623701,-1.0072882121006403,-1.090009568777824,-0.9879617761816447,1.24367729662293,0.8645079233759699,0.1934638600505429,-0.9305020237700402,1
-0.8838246517505812,1.004460639582551,0.9927645216005845,0.05019616174272798,0.4607840729829357,-0.5080906785926198,0.8645079233759699,1.2205244262627846,0.7306719969272675,1
1.4750671508897635,-0.9955591693623701,0.9927645216005845,1.3685590376571162,1.511401291842746,-0.8584442736357297,0.0,0.42179631297285985,0.7870698803460032,0
-0.8838246517505812,-0.9955591693623701,0.9927645216005845,0.5134047397667022,0.6045527450374361,-1.5591514637219497,0.8645079233759699,0.30973486754626794,0.33588681299611717,0
-0.29410170109049505,1.004460639582551,-1.0072882121006403,-1.3394295723291947,-1.175966962714453,-0.8584442736357297,0.8645079233759699,0.800656899194887,-1.4124475729846913,1
0.2956212495695911,1.004460639582551,-1.0072882121006403,1.5467161830509526,2.197067266256517,0.8933237015798199,0.8645079233759699,1.2404526722283635,1.5868944088298922,1
1.4750671508897635,1.004460639582551,-1.0072882121006403,-0.021066696414806522,-0.4350053452027972,-0.5080906785926198,0.0,-1.2508804330630243,-0.22296494088044622,0
-0.29410170109049505,-0.9955591693623701,-1.0072882121006403,-0.7336952779901516,-0.8220748468879904,0.19261651149360004,-1.7290158467519399,-0.7022535310276382,-0.6690209279195382,0
1.4750671508897635,1.004460639582551,0.9927645216005845,1.7248733284447888,2.0090620797237086,-0.8584442736357297,0.8645079233759699,0.6362332522312348,1.4125736782628906,1
1.4750671508897635,-0.9955591693623701,0.9927645216005845,-1.5532181468017983,-1.5298590785409152,1.5940308916660397,0.0,-1.8938775602298619,-1.4432100548494562,0
0.2956212495695911,-0.9955591693623701,0.9927645216005845,-0.37738098720247903,-0.5013601169202588,-0.15773708354950988,0.8645079233759699,-0.5622976886716728,-0.6690209279195382,1
1.4750671508897635,1.004460639582551,-1.0072882121006403,-0.6980638489113843,-0.6119514031160284,-1.5591514637219497,0.0,0.18804621453998907,-0.5305897595280958,0
0.8853442002296773,1.004460639582551,-1.0072882121006403,-0.19922384180864278,-0.0036993290392961457,-0.8584442736357297,-0.8645079233759699,0.622661776608838,-0.18194829839409296,0
